"ID"	"name"
"GO:0050515"	"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity"
"GO:0006720"	"isoprenoid metabolic process"
"GO:0002943"	"tRNA dihydrouridine synthesis"
"GO:0009628"	"response to abiotic stimulus"
"GO:0015804"	"neutral amino acid transport"
"GO:0071266"	"'de novo' L-methionine biosynthetic process"
"GO:0000098"	"sulfur amino acid catabolic process"
"GO:0019279"	"L-methionine biosynthetic process from L-homoserine via cystathionine"
"GO:0019344"	"cysteine biosynthetic process"
"GO:0048285"	"organelle fission"
"GO:0003887"	"DNA-directed DNA polymerase activity"
"GO:0043621"	"protein self-association"
"GO:0006575"	"cellular modified amino acid metabolic process"
"GO:0005525"	"GTP binding"
"GO:0006972"	"hyperosmotic response"
"GO:0015075"	"ion transmembrane transporter activity"
"GO:0009914"	"hormone transport"
"GO:0045851"	"pH reduction"
"GO:0022414"	"reproductive process"
"GO:0007264"	"small GTPase mediated signal transduction"
"GO:0051301"	"cell division"
"GO:0036265"	"RNA (guanine-N7)-methylation"
"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"
"GO:0015077"	"monovalent inorganic cation transmembrane transporter activity"
"GO:0009606"	"tropism"
"GO:0046914"	"transition metal ion binding"
"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"
"GO:0055114"	"oxidation-reduction process"
"GO:0018455"	"alcohol dehydrogenase [NAD(P)+] activity"
"GO:0009123"	"nucleoside monophosphate metabolic process"
"GO:0015935"	"small ribosomal subunit"
"GO:0006310"	"DNA recombination"
"GO:0015171"	"amino acid transmembrane transporter activity"
"GO:0098656"	"anion transmembrane transport"
"GO:0009144"	"purine nucleoside triphosphate metabolic process"
"GO:0031297"	"replication fork processing"
"GO:0006732"	"coenzyme metabolic process"
"GO:0008219"	"cell death"
"GO:0055069"	"zinc ion homeostasis"
"GO:0008410"	"CoA-transferase activity"
"GO:0016779"	"nucleotidyltransferase activity"
"GO:0090069"	"regulation of ribosome biogenesis"
"GO:0016614"	"oxidoreductase activity, acting on CH-OH group of donors"
"GO:0009150"	"purine ribonucleotide metabolic process"
"GO:0040008"	"regulation of growth"
"GO:0009185"	"ribonucleoside diphosphate metabolic process"
"GO:0006396"	"RNA processing"
"GO:0034470"	"ncRNA processing"
"GO:0019856"	"pyrimidine nucleobase biosynthetic process"
"GO:0070476"	"rRNA (guanine-N7)-methylation"
"GO:0022604"	"regulation of cell morphogenesis"
"GO:0050796"	"regulation of insulin secretion"
"GO:0097659"	"nucleic acid-templated transcription"
"GO:0045259"	"proton-transporting ATP synthase complex"
"GO:0140096"	"catalytic activity, acting on a protein"
"GO:0016776"	"phosphotransferase activity, phosphate group as acceptor"
"GO:1902600"	"proton transmembrane transport"
"GO:0016832"	"aldehyde-lyase activity"
"GO:0010051"	"xylem and phloem pattern formation"
"GO:0120036"	"plasma membrane bounded cell projection organization"
"GO:0009066"	"aspartate family amino acid metabolic process"
"GO:0008408"	"3'-5' exonuclease activity"
"GO:0051052"	"regulation of DNA metabolic process"
"GO:0016835"	"carbon-oxygen lyase activity"
"GO:0042597"	"periplasmic space"
"GO:0035690"	"cellular response to drug"
"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"
"GO:0044703"	"multi-organism reproductive process"
"GO:0006754"	"ATP biosynthetic process"
"GO:0042274"	"ribosomal small subunit biogenesis"
"GO:0015949"	"nucleobase-containing small molecule interconversion"
"GO:0003899"	"DNA-directed 5'-3' RNA polymerase activity"
"GO:0009273"	"peptidoglycan-based cell wall biogenesis"
"GO:0016407"	"acetyltransferase activity"
"GO:0008289"	"lipid binding"
"GO:0044275"	"cellular carbohydrate catabolic process"
"GO:0007155"	"cell adhesion"
"GO:2001065"	"mannan binding"
"GO:0070727"	"cellular macromolecule localization"
"GO:0051828"	"entry into other organism involved in symbiotic interaction"
"GO:0015849"	"organic acid transport"
"GO:0044283"	"small molecule biosynthetic process"
"GO:0009108"	"coenzyme biosynthetic process"
"GO:0006082"	"organic acid metabolic process"
"GO:0046654"	"tetrahydrofolate biosynthetic process"
"GO:0001871"	"pattern binding"
"GO:0051128"	"regulation of cellular component organization"
"GO:0009067"	"aspartate family amino acid biosynthetic process"
"GO:0015605"	"organophosphate ester transmembrane transporter activity"
"GO:0042493"	"response to drug"
"GO:0035438"	"cyclic-di-GMP binding"
"GO:0016149"	"translation release factor activity, codon specific"
"GO:0009991"	"response to extracellular stimulus"
"GO:1902680"	"positive regulation of RNA biosynthetic process"
"GO:0006970"	"response to osmotic stress"
"GO:0034311"	"diol metabolic process"
"GO:0045264"	"plasma membrane proton-transporting ATP synthase complex, coupling factor F(o)"
"GO:0034023"	"5-(carboxyamino)imidazole ribonucleotide mutase activity"
"GO:0009143"	"nucleoside triphosphate catabolic process"
"GO:0019001"	"guanyl nucleotide binding"
"GO:0032268"	"regulation of cellular protein metabolic process"
"GO:0008270"	"zinc ion binding"
"GO:0098772"	"molecular function regulator"
"GO:0004123"	"cystathionine gamma-lyase activity"
"GO:0106074"	"aminoacyl-tRNA metabolism involved in translational fidelity"
"GO:0090276"	"regulation of peptide hormone secretion"
"GO:0071692"	"protein localization to extracellular region"
"GO:0001216"	"bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding"
"GO:0004748"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"
"GO:1901607"	"alpha-amino acid biosynthetic process"
"GO:1901271"	"lipooligosaccharide biosynthetic process"
"GO:0044650"	"adhesion of symbiont to host cell"
"GO:0046373"	"L-arabinose metabolic process"
"GO:0051167"	"xylulose 5-phosphate metabolic process"
"GO:0009791"	"post-embryonic development"
"GO:0050793"	"regulation of developmental process"
"GO:0016469"	"proton-transporting two-sector ATPase complex"
"GO:0022890"	"inorganic cation transmembrane transporter activity"
"GO:0016788"	"hydrolase activity, acting on ester bonds"
"GO:0003779"	"actin binding"
"GO:0031667"	"response to nutrient levels"
"GO:0070677"	"rRNA (cytosine-2'-O-)-methyltransferase activity"
"GO:0042908"	"xenobiotic transport"
"GO:0048646"	"anatomical structure formation involved in morphogenesis"
"GO:0065009"	"regulation of molecular function"
"GO:0150034"	"distal axon"
"GO:0015932"	"nucleobase-containing compound transmembrane transporter activity"
"GO:0043094"	"cellular metabolic compound salvage"
"GO:0071214"	"cellular response to abiotic stimulus"
"GO:0031326"	"regulation of cellular biosynthetic process"
"GO:0004525"	"ribonuclease III activity"
"GO:0046352"	"disaccharide catabolic process"
"GO:0016884"	"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"
"GO:0002791"	"regulation of peptide secretion"
"GO:0071554"	"cell wall organization or biogenesis"
"GO:0045229"	"external encapsulating structure organization"
"GO:0008233"	"peptidase activity"
"GO:0009135"	"purine nucleoside diphosphate metabolic process"
"GO:0019563"	"glycerol catabolic process"
"GO:0098862"	"cluster of actin-based cell projections"
"GO:0048667"	"cell morphogenesis involved in neuron differentiation"
"GO:0019751"	"polyol metabolic process"
"GO:0060350"	"endochondral bone morphogenesis"
"GO:0046488"	"phosphatidylinositol metabolic process"
"GO:0043414"	"macromolecule methylation"
"GO:0000154"	"rRNA modification"
"GO:0009507"	"chloroplast"
"GO:2000232"	"regulation of rRNA processing"
"GO:0047661"	"amino-acid racemase activity"
"GO:0071248"	"cellular response to metal ion"
"GO:0009057"	"macromolecule catabolic process"
"GO:0016071"	"mRNA metabolic process"
"GO:0008643"	"carbohydrate transport"
"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"
"GO:0016651"	"oxidoreductase activity, acting on NAD(P)H"
"GO:0035556"	"intracellular signal transduction"
"GO:0140102"	"catalytic activity, acting on a rRNA"
"GO:1990204"	"oxidoreductase complex"
"GO:0090501"	"RNA phosphodiester bond hydrolysis"
"GO:0009166"	"nucleotide catabolic process"
"GO:0060759"	"regulation of response to cytokine stimulus"
"GO:0016881"	"acid-amino acid ligase activity"
"GO:0009127"	"purine nucleoside monophosphate biosynthetic process"
"GO:0003333"	"amino acid transmembrane transport"
"GO:0072523"	"purine-containing compound catabolic process"
"GO:0009451"	"RNA modification"
"GO:0016879"	"ligase activity, forming carbon-nitrogen bonds"
"GO:0042803"	"protein homodimerization activity"
"GO:0003684"	"damaged DNA binding"
"GO:0016646"	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
"GO:0090502"	"RNA phosphodiester bond hydrolysis, endonucleolytic"
"GO:0010605"	"negative regulation of macromolecule metabolic process"
"GO:0034599"	"cellular response to oxidative stress"
"GO:0005654"	"nucleoplasm"
"GO:0003682"	"chromatin binding"
"GO:0009328"	"phenylalanine-tRNA ligase complex"
"GO:0051020"	"GTPase binding"
"GO:0010033"	"response to organic substance"
"GO:0031175"	"neuron projection development"
"GO:0044205"	"'de novo' UMP biosynthetic process"
"GO:0016434"	"rRNA (cytosine) methyltransferase activity"
"GO:0051096"	"positive regulation of helicase activity"
"GO:0008514"	"organic anion transmembrane transporter activity"
"GO:0051184"	"cofactor transmembrane transporter activity"
"GO:0042910"	"xenobiotic transmembrane transporter activity"
"GO:0009629"	"response to gravity"
"GO:0006351"	"transcription, DNA-templated"
"GO:0070475"	"rRNA base methylation"
"GO:0009409"	"response to cold"
"GO:0019205"	"nucleobase-containing compound kinase activity"
"GO:0034224"	"cellular response to zinc ion starvation"
"GO:0007049"	"cell cycle"
"GO:0006221"	"pyrimidine nucleotide biosynthetic process"
"GO:0006012"	"galactose metabolic process"
"GO:0090729"	"toxin activity"
"GO:0000099"	"sulfur amino acid transmembrane transporter activity"
"GO:0010556"	"regulation of macromolecule biosynthetic process"
"GO:1903506"	"regulation of nucleic acid-templated transcription"
"GO:0098533"	"ATPase dependent transmembrane transport complex"
"GO:0006096"	"glycolytic process"
"GO:0009161"	"ribonucleoside monophosphate metabolic process"
"GO:0016728"	"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor"
"GO:0009620"	"response to fungus"
"GO:0050832"	"defense response to fungus"
"GO:0019953"	"sexual reproduction"
"GO:0046049"	"UMP metabolic process"
"GO:0006023"	"aminoglycan biosynthetic process"
"GO:0006733"	"oxidoreduction coenzyme metabolic process"
"GO:0051186"	"cofactor metabolic process"
"GO:0016899"	"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor"
"GO:0009215"	"purine deoxyribonucleoside triphosphate metabolic process"
"GO:0016796"	"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
"GO:0051259"	"protein complex oligomerization"
"GO:0001882"	"nucleoside binding"
"GO:0033865"	"nucleoside bisphosphate metabolic process"
"GO:0035861"	"site of double-strand break"
"GO:0015838"	"amino-acid betaine transport"
"GO:0033036"	"macromolecule localization"
"GO:1902494"	"catalytic complex"
"GO:0023051"	"regulation of signaling"
"GO:0016799"	"hydrolase activity, hydrolyzing N-glycosyl compounds"
"GO:0008079"	"translation termination factor activity"
"GO:0006432"	"phenylalanyl-tRNA aminoacylation"
"GO:0032774"	"RNA biosynthetic process"
"GO:0009267"	"cellular response to starvation"
"GO:0009112"	"nucleobase metabolic process"
"GO:0045184"	"establishment of protein localization"
"GO:0033044"	"regulation of chromosome organization"
"GO:0048532"	"anatomical structure arrangement"
"GO:0046486"	"glycerolipid metabolic process"
"GO:2000241"	"regulation of reproductive process"
"GO:0032781"	"positive regulation of ATPase activity"
"GO:0019898"	"extrinsic component of membrane"
"GO:0009174"	"pyrimidine ribonucleoside monophosphate biosynthetic process"
"GO:0015252"	"proton channel activity"
"GO:0048509"	"regulation of meristem development"
"GO:0009129"	"pyrimidine nucleoside monophosphate metabolic process"
"GO:0097305"	"response to alcohol"
"GO:0000028"	"ribosomal small subunit assembly"
"GO:0045881"	"positive regulation of sporulation resulting in formation of a cellular spore"
"GO:0032990"	"cell part morphogenesis"
"GO:0051249"	"regulation of lymphocyte activation"
"GO:0045597"	"positive regulation of cell differentiation"
"GO:0055080"	"cation homeostasis"
"GO:0046688"	"response to copper ion"
"GO:0004827"	"proline-tRNA ligase activity"
"GO:0009199"	"ribonucleoside triphosphate metabolic process"
"GO:0015833"	"peptide transport"
"GO:0031564"	"transcription antitermination"
"GO:0071326"	"cellular response to monosaccharide stimulus"
"GO:0015078"	"proton transmembrane transporter activity"
"GO:0042592"	"homeostatic process"
"GO:0016426"	"tRNA (adenine) methyltransferase activity"
"GO:0045934"	"negative regulation of nucleobase-containing compound metabolic process"
"GO:1901361"	"organic cyclic compound catabolic process"
"GO:0009130"	"pyrimidine nucleoside monophosphate biosynthetic process"
"GO:0001906"	"cell killing"
"GO:0005976"	"polysaccharide metabolic process"
"GO:0043657"	"host cell"
"GO:0008320"	"protein transmembrane transporter activity"
"GO:0044764"	"multi-organism cellular process"
"GO:0002132"	"wobble position uridine ribose methylation"
"GO:0020002"	"host cell plasma membrane"
"GO:0044179"	"hemolysis in other organism"
"GO:0016746"	"transferase activity, transferring acyl groups"
"GO:0043364"	"glycyl-radical enzyme activating activity"
"GO:0071310"	"cellular response to organic substance"
"GO:0051046"	"regulation of secretion"
"GO:0006631"	"fatty acid metabolic process"
"GO:0016769"	"transferase activity, transferring nitrogenous groups"
"GO:0006633"	"fatty acid biosynthetic process"
"GO:0006188"	"IMP biosynthetic process"
"GO:0006167"	"AMP biosynthetic process"
"GO:0015985"	"energy coupled proton transport, down electrochemical gradient"
"GO:0098542"	"defense response to other organism"
"GO:0034661"	"ncRNA catabolic process"
"GO:0043086"	"negative regulation of catalytic activity"
"GO:0009743"	"response to carbohydrate"
"GO:0098655"	"cation transmembrane transport"
"GO:0009218"	"pyrimidine ribonucleotide metabolic process"
"GO:0051260"	"protein homooligomerization"
"GO:0006189"	"'de novo' IMP biosynthetic process"
"GO:0051607"	"defense response to virus"
"GO:0044270"	"cellular nitrogen compound catabolic process"
"GO:0009607"	"response to biotic stimulus"
"GO:0000724"	"double-strand break repair via homologous recombination"
"GO:0031090"	"organelle membrane"
"GO:0032567"	"dGTP binding"
"GO:0045893"	"positive regulation of transcription, DNA-templated"
"GO:0048585"	"negative regulation of response to stimulus"
"GO:0090734"	"site of DNA damage"
"GO:0016893"	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
"GO:1903532"	"positive regulation of secretion by cell"
"GO:0071331"	"cellular response to hexose stimulus"
"GO:0050714"	"positive regulation of protein secretion"
"GO:0043624"	"cellular protein complex disassembly"
"GO:0008742"	"L-ribulose-phosphate 4-epimerase activity"
"GO:0048367"	"shoot system development"
"GO:0005657"	"replication fork"
"GO:0006091"	"generation of precursor metabolites and energy"
"GO:0060560"	"developmental growth involved in morphogenesis"
"GO:0043462"	"regulation of ATPase activity"
"GO:0003785"	"actin monomer binding"
"GO:0009826"	"unidimensional cell growth"
"GO:0048440"	"carpel development"
"GO:0016192"	"vesicle-mediated transport"
"GO:0009658"	"chloroplast organization"
"GO:0048764"	"trichoblast maturation"
"GO:0006220"	"pyrimidine nucleotide metabolic process"
"GO:0043412"	"macromolecule modification"
